idstudy,study,idauthor,horizon,yearpub,focus,ref,Type,Title,Outlet,citations,recursiveIF,ISI impact factor 2008,CB,ministry,ECB,IMF_BIS_OECD,Academia,idest,freq,syear,start year,sdate,eyear,end year,edate,single,native,nobs,country,idcountry,CPI,GDP deflator,GDPpc (PWC rgpch),openness (PWT openk),GDP growth (PWT grgdpch),"inflation (IFS) - inflation quarterly data CPI change over previous period, for germany yearly data from WEO used",inflation volatility (variance of HP on inflation),domestic credit to private sector (% of GDP),political independence,economic independence,overall independence,levels,diff,nlnd,ci_cl,ci_boot,ci_bay,ci_mc,meth_cl,meth_ml,meth_bay,var,favar,globalvar,panelvar,tvpvar,vecm,ir_chol,ir_svar,ir_gen,ir_sign,ir_oth,foreign,blockres,tot_variab,end_variab,seasonal,trend,lags,p_inf,p_level,ea_gdp,ea_gap,ea_ip,ea_oth,money,eer,log,hp,interp,com,lag_sel,shock,idcoeff,figure,page,peak_res,peak_up,peak_low,mon_peak,no_peak,bot_res,bot_up,bot_low,mon_bot,no_bot,m3_res,m3_up,m3_low,m6_res,m6_up,m6_low,m12_res,m12_up,m12_low,m18_res,m18_up,m18_low,m36_res,m36_up,m36_low,ci_band,ci_se,scale,con,M3R,M3P,SE3,band3 u,band3 l,M6R,M6P,SE6,band6 u,band6 l,M12R,M12P,SE12,band12 u,band12 l,M18R,M18P,SE18,band18 u,band18 l,M36R,M36P,SE36,band36 u,band36 l,MBR,MBP,SEB,bandB u,bandB l,MPR,MPP,SEP,bandP u,bandP l
18,Croushore and Evans (2006),52,12,2006,0,Croushore2006,Article,Data Revisions and the Identification of Monetary Policy Shocks,Journal of Monetary Economics,35,1.805,1.429,1,0,0,0,1,42,12,1968,1968.1,1,1991,1991.3,3,0,1,279,US,36,0,1,24850.040748666666,12.418277459729167,2.086293877791667,6.108315789473684,3.350552794908746,101.5978382952381,0.63,0.88,0.75,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,6,0,0,,0,1,1,0,0,0,0,0,1.0,0,0,1,0,78.0,1,6,1153,0.038356164383561646,0.06027397260273973,-0.010958904109589041,6,0,-0.5589041095890411,-0.010958904109589041,-0.6520547945205479,76,1,0.03287671232876712,0.06027397260273973,-0.005479452054794521,0.038356164383561646,0.06027397260273973,-0.010958904109589041,-0.03287671232876712,0.049315068493150684,-0.09863013698630137,-0.08767123287671233,0.038356164383561646,-0.17534246575342466,-0.410958904109589,-0.043835616438356165,-0.5041095890410959,95.0,,1,1.96,0.0004214963119072708,2033.5714285714291,0.0004917456972251492,0.0003512469265893924,0.0004917456972251492,0.0004917456972251493,1581.6666666666665,0.0006322444678609063,0.0002809975412715139,0.0006322444678609063,-0.0004214963119072708,949.0000000000001,0.001053740779768177,0.001053740779768177,0.0008429926238145417,-0.0011239901650860556,618.9130434782608,0.001615735862311205,0.001615735862311205,0.0011239901650860556,-0.005268703898840885,212.46268656716418,0.004706708816297857,0.004706708816297857,0.0011942395504039348,-0.007165437302423605,142.35,0.007024938531787848,0.007024938531787848,0.0011942395504039333,0.0004917456972251493,1581.6666666666665,0.0006322444678609063,0.0002809975412715139,0.0006322444678609063
18,Croushore and Evans (2006),52,18,2006,0,Croushore2006,Article,Data Revisions and the Identification of Monetary Policy Shocks,Journal of Monetary Economics,35,1.805,1.429,1,0,0,0,1,42,12,1968,1968.1,1,1991,1991.3,3,0,1,279,US,36,0,1,24850.040748666666,12.418277459729167,2.086293877791667,6.108315789473684,3.350552794908746,101.5978382952381,0.63,0.88,0.75,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,6,0,0,,0,1,1,0,0,0,0,0,1.0,0,0,1,0,78.0,1,6,1153,0.038356164383561646,0.06027397260273973,-0.010958904109589041,6,0,-0.5589041095890411,-0.010958904109589041,-0.6520547945205479,76,1,0.03287671232876712,0.06027397260273973,-0.005479452054794521,0.038356164383561646,0.06027397260273973,-0.010958904109589041,-0.03287671232876712,0.049315068493150684,-0.09863013698630137,-0.08767123287671233,0.038356164383561646,-0.17534246575342466,-0.410958904109589,-0.043835616438356165,-0.5041095890410959,95.0,,1,1.96,0.0004214963119072708,2033.5714285714291,0.0004917456972251492,0.0003512469265893924,0.0004917456972251492,0.0004917456972251493,1581.6666666666665,0.0006322444678609063,0.0002809975412715139,0.0006322444678609063,-0.0004214963119072708,949.0000000000001,0.001053740779768177,0.001053740779768177,0.0008429926238145417,-0.0011239901650860556,618.9130434782608,0.001615735862311205,0.001615735862311205,0.0011239901650860556,-0.005268703898840885,212.46268656716418,0.004706708816297857,0.004706708816297857,0.0011942395504039348,-0.007165437302423605,142.35,0.007024938531787848,0.007024938531787848,0.0011942395504039333,0.0004917456972251493,1581.6666666666665,0.0006322444678609063,0.0002809975412715139,0.0006322444678609063
18,Croushore and Evans (2006),52,36,2006,0,Croushore2006,Article,Data Revisions and the Identification of Monetary Policy Shocks,Journal of Monetary Economics,35,1.805,1.429,1,0,0,0,1,42,12,1968,1968.1,1,1991,1991.3,3,0,1,279,US,36,0,1,24850.040748666666,12.418277459729167,2.086293877791667,6.108315789473684,3.350552794908746,101.5978382952381,0.63,0.88,0.75,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,6,0,0,,0,1,1,0,0,0,0,0,1.0,0,0,1,0,78.0,1,6,1153,0.038356164383561646,0.06027397260273973,-0.010958904109589041,6,0,-0.5589041095890411,-0.010958904109589041,-0.6520547945205479,76,1,0.03287671232876712,0.06027397260273973,-0.005479452054794521,0.038356164383561646,0.06027397260273973,-0.010958904109589041,-0.03287671232876712,0.049315068493150684,-0.09863013698630137,-0.08767123287671233,0.038356164383561646,-0.17534246575342466,-0.410958904109589,-0.043835616438356165,-0.5041095890410959,95.0,,1,1.96,0.0004214963119072708,2033.5714285714291,0.0004917456972251492,0.0003512469265893924,0.0004917456972251492,0.0004917456972251493,1581.6666666666665,0.0006322444678609063,0.0002809975412715139,0.0006322444678609063,-0.0004214963119072708,949.0000000000001,0.001053740779768177,0.001053740779768177,0.0008429926238145417,-0.0011239901650860556,618.9130434782608,0.001615735862311205,0.001615735862311205,0.0011239901650860556,-0.005268703898840885,212.46268656716418,0.004706708816297857,0.004706708816297857,0.0011942395504039348,-0.007165437302423605,142.35,0.007024938531787848,0.007024938531787848,0.0011942395504039333,0.0004917456972251493,1581.6666666666665,0.0006322444678609063,0.0002809975412715139,0.0006322444678609063
18,Croushore and Evans (2006),52,88,2006,0,Croushore2006,Article,Data Revisions and the Identification of Monetary Policy Shocks,Journal of Monetary Economics,35,1.805,1.429,1,0,0,0,1,42,12,1968,1968.1,1,1991,1991.3,3,0,1,279,US,36,0,1,24850.040748666666,12.418277459729167,2.086293877791667,6.108315789473684,3.350552794908746,101.5978382952381,0.63,0.88,0.75,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,6,0,0,,0,1,1,0,0,0,0,0,1.0,0,0,1,0,78.0,1,6,1153,0.038356164383561646,0.06027397260273973,-0.010958904109589041,6,0,-0.5589041095890411,-0.010958904109589041,-0.6520547945205479,76,1,0.03287671232876712,0.06027397260273973,-0.005479452054794521,0.038356164383561646,0.06027397260273973,-0.010958904109589041,-0.03287671232876712,0.049315068493150684,-0.09863013698630137,-0.08767123287671233,0.038356164383561646,-0.17534246575342466,-0.410958904109589,-0.043835616438356165,-0.5041095890410959,95.0,,1,1.96,0.0004214963119072708,2033.5714285714291,0.0004917456972251492,0.0003512469265893924,0.0004917456972251492,0.0004917456972251493,1581.6666666666665,0.0006322444678609063,0.0002809975412715139,0.0006322444678609063,-0.0004214963119072708,949.0000000000001,0.001053740779768177,0.001053740779768177,0.0008429926238145417,-0.0011239901650860556,618.9130434782608,0.001615735862311205,0.001615735862311205,0.0011239901650860556,-0.005268703898840885,212.46268656716418,0.004706708816297857,0.004706708816297857,0.0011942395504039348,-0.007165437302423605,142.35,0.007024938531787848,0.007024938531787848,0.0011942395504039333,0.0004917456972251493,1581.6666666666665,0.0006322444678609063,0.0002809975412715139,0.0006322444678609063
18,Croushore and Evans (2006),52,99,2006,0,Croushore2006,Article,Data Revisions and the Identification of Monetary Policy Shocks,Journal of Monetary Economics,35,1.805,1.429,1,0,0,0,1,42,12,1968,1968.1,1,1991,1991.3,3,0,1,279,US,36,0,1,24850.040748666666,12.418277459729167,2.086293877791667,6.108315789473684,3.350552794908746,101.5978382952381,0.63,0.88,0.75,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,6,0,0,,0,1,1,0,0,0,0,0,1.0,0,0,1,0,78.0,1,6,1153,0.038356164383561646,0.06027397260273973,-0.010958904109589041,6,0,-0.5589041095890411,-0.010958904109589041,-0.6520547945205479,76,1,0.03287671232876712,0.06027397260273973,-0.005479452054794521,0.038356164383561646,0.06027397260273973,-0.010958904109589041,-0.03287671232876712,0.049315068493150684,-0.09863013698630137,-0.08767123287671233,0.038356164383561646,-0.17534246575342466,-0.410958904109589,-0.043835616438356165,-0.5041095890410959,95.0,,1,1.96,0.0004214963119072708,2033.5714285714291,0.0004917456972251492,0.0003512469265893924,0.0004917456972251492,0.0004917456972251493,1581.6666666666665,0.0006322444678609063,0.0002809975412715139,0.0006322444678609063,-0.0004214963119072708,949.0000000000001,0.001053740779768177,0.001053740779768177,0.0008429926238145417,-0.0011239901650860556,618.9130434782608,0.001615735862311205,0.001615735862311205,0.0011239901650860556,-0.005268703898840885,212.46268656716418,0.004706708816297857,0.004706708816297857,0.0011942395504039348,-0.007165437302423605,142.35,0.007024938531787848,0.007024938531787848,0.0011942395504039333,0.0004917456972251493,1581.6666666666665,0.0006322444678609063,0.0002809975412715139,0.0006322444678609063
19,Cushman and Zha (1997),15,3,1997,1,Cushman1997,Article,Identifying Monetary Policy in a Small Open Economy under Flexible Exchange Rate,Journal of Monetary Economics,324,1.805,1.429,1,0,0,0,1,43,12,1974,1974.1,1,1993,1993.12,12,0,1,240,Canada,6,1,0,22705.72997395,44.70974744415,1.4301533747750004,6.7067499999999995,2.4041784710639305,76.51927166499999,0.38,0.75,0.56,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,11,11,1,0,12.0,0,1,0,0,1,0,1,0,1.0,0,0,1,0,0.03,1,2,443,0.00019767441860465116,0.00030232558139534885,8.13953488372093e-05,1,0,-0.0006627906976744186,-0.00019767441860465116,-0.0011395348837209302,28,0,-0.00023255813953488373,-6.976744186046511e-05,-0.00037209302325581393,-0.0002441860465116279,1.1627906976744185e-05,-0.0004767441860465116,-0.00030232558139534885,-3.4883720930232556e-05,-0.0005930232558139535,-0.00022093023255813954,9.302325581395348e-05,-0.0005581395348837209,-0.00038372093023255813,0.00019767441860465116,-0.001,,1.0,1,0.0,-0.007751937984496125,184.28571428571425,0.005426356589147288,0.005426356589147288,0.0046511627906976735,-0.00813953488372093,117.27272727272728,0.008527131782945736,0.008527131782945736,0.007751937984496124,-0.010077519379844961,112.17391304347824,0.008914728682170544,0.008914728682170544,0.009689922480620155,-0.007364341085271318,95.55555555555554,0.010465116279069769,0.010465116279069769,0.011240310077519378,-0.012790697674418604,51.6,0.01937984496124031,0.01937984496124031,0.020542635658914732,-0.022093023255813953,64.5,0.015503875968992248,0.015503875968992248,0.015891472868217054,0.006589147286821705,258.0,0.0038759689922480624,0.003488372093023256,0.0038759689922480624
19,Cushman and Zha (1997),15,6,1997,1,Cushman1997,Article,Identifying Monetary Policy in a Small Open Economy under Flexible Exchange Rate,Journal of Monetary Economics,324,1.805,1.429,1,0,0,0,1,43,12,1974,1974.1,1,1993,1993.12,12,0,1,240,Canada,6,1,0,22705.72997395,44.70974744415,1.4301533747750004,6.7067499999999995,2.4041784710639305,76.51927166499999,0.38,0.75,0.56,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,11,11,1,0,12.0,0,1,0,0,1,0,1,0,1.0,0,0,1,0,0.03,1,2,443,0.00019767441860465116,0.00030232558139534885,8.13953488372093e-05,1,0,-0.0006627906976744186,-0.00019767441860465116,-0.0011395348837209302,28,0,-0.00023255813953488373,-6.976744186046511e-05,-0.00037209302325581393,-0.0002441860465116279,1.1627906976744185e-05,-0.0004767441860465116,-0.00030232558139534885,-3.4883720930232556e-05,-0.0005930232558139535,-0.00022093023255813954,9.302325581395348e-05,-0.0005581395348837209,-0.00038372093023255813,0.00019767441860465116,-0.001,,1.0,1,0.0,-0.007751937984496125,184.28571428571425,0.005426356589147288,0.005426356589147288,0.0046511627906976735,-0.00813953488372093,117.27272727272728,0.008527131782945736,0.008527131782945736,0.007751937984496124,-0.010077519379844961,112.17391304347824,0.008914728682170544,0.008914728682170544,0.009689922480620155,-0.007364341085271318,95.55555555555554,0.010465116279069769,0.010465116279069769,0.011240310077519378,-0.012790697674418604,51.6,0.01937984496124031,0.01937984496124031,0.020542635658914732,-0.022093023255813953,64.5,0.015503875968992248,0.015503875968992248,0.015891472868217054,0.006589147286821705,258.0,0.0038759689922480624,0.003488372093023256,0.0038759689922480624
19,Cushman and Zha (1997),15,12,1997,1,Cushman1997,Article,Identifying Monetary Policy in a Small Open Economy under Flexible Exchange Rate,Journal of Monetary Economics,324,1.805,1.429,1,0,0,0,1,43,12,1974,1974.1,1,1993,1993.12,12,0,1,240,Canada,6,1,0,22705.72997395,44.70974744415,1.4301533747750004,6.7067499999999995,2.4041784710639305,76.51927166499999,0.38,0.75,0.56,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,11,11,1,0,12.0,0,1,0,0,1,0,1,0,1.0,0,0,1,0,0.03,1,2,443,0.00019767441860465116,0.00030232558139534885,8.13953488372093e-05,1,0,-0.0006627906976744186,-0.00019767441860465116,-0.0011395348837209302,28,0,-0.00023255813953488373,-6.976744186046511e-05,-0.00037209302325581393,-0.0002441860465116279,1.1627906976744185e-05,-0.0004767441860465116,-0.00030232558139534885,-3.4883720930232556e-05,-0.0005930232558139535,-0.00022093023255813954,9.302325581395348e-05,-0.0005581395348837209,-0.00038372093023255813,0.00019767441860465116,-0.001,,1.0,1,0.0,-0.007751937984496125,184.28571428571425,0.005426356589147288,0.005426356589147288,0.0046511627906976735,-0.00813953488372093,117.27272727272728,0.008527131782945736,0.008527131782945736,0.007751937984496124,-0.010077519379844961,112.17391304347824,0.008914728682170544,0.008914728682170544,0.009689922480620155,-0.007364341085271318,95.55555555555554,0.010465116279069769,0.010465116279069769,0.011240310077519378,-0.012790697674418604,51.6,0.01937984496124031,0.01937984496124031,0.020542635658914732,-0.022093023255813953,64.5,0.015503875968992248,0.015503875968992248,0.015891472868217054,0.006589147286821705,258.0,0.0038759689922480624,0.003488372093023256,0.0038759689922480624
19,Cushman and Zha (1997),15,18,1997,1,Cushman1997,Article,Identifying Monetary Policy in a Small Open Economy under Flexible Exchange Rate,Journal of Monetary Economics,324,1.805,1.429,1,0,0,0,1,43,12,1974,1974.1,1,1993,1993.12,12,0,1,240,Canada,6,1,0,22705.72997395,44.70974744415,1.4301533747750004,6.7067499999999995,2.4041784710639305,76.51927166499999,0.38,0.75,0.56,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,11,11,1,0,12.0,0,1,0,0,1,0,1,0,1.0,0,0,1,0,0.03,1,2,443,0.00019767441860465116,0.00030232558139534885,8.13953488372093e-05,1,0,-0.0006627906976744186,-0.00019767441860465116,-0.0011395348837209302,28,0,-0.00023255813953488373,-6.976744186046511e-05,-0.00037209302325581393,-0.0002441860465116279,1.1627906976744185e-05,-0.0004767441860465116,-0.00030232558139534885,-3.4883720930232556e-05,-0.0005930232558139535,-0.00022093023255813954,9.302325581395348e-05,-0.0005581395348837209,-0.00038372093023255813,0.00019767441860465116,-0.001,,1.0,1,0.0,-0.007751937984496125,184.28571428571425,0.005426356589147288,0.005426356589147288,0.0046511627906976735,-0.00813953488372093,117.27272727272728,0.008527131782945736,0.008527131782945736,0.007751937984496124,-0.010077519379844961,112.17391304347824,0.008914728682170544,0.008914728682170544,0.009689922480620155,-0.007364341085271318,95.55555555555554,0.010465116279069769,0.010465116279069769,0.011240310077519378,-0.012790697674418604,51.6,0.01937984496124031,0.01937984496124031,0.020542635658914732,-0.022093023255813953,64.5,0.015503875968992248,0.015503875968992248,0.015891472868217054,0.006589147286821705,258.0,0.0038759689922480624,0.003488372093023256,0.0038759689922480624
19,Cushman and Zha (1997),15,36,1997,1,Cushman1997,Article,Identifying Monetary Policy in a Small Open Economy under Flexible Exchange Rate,Journal of Monetary Economics,324,1.805,1.429,1,0,0,0,1,43,12,1974,1974.1,1,1993,1993.12,12,0,1,240,Canada,6,1,0,22705.72997395,44.70974744415,1.4301533747750004,6.7067499999999995,2.4041784710639305,76.51927166499999,0.38,0.75,0.56,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,11,11,1,0,12.0,0,1,0,0,1,0,1,0,1.0,0,0,1,0,0.03,1,2,443,0.00019767441860465116,0.00030232558139534885,8.13953488372093e-05,1,0,-0.0006627906976744186,-0.00019767441860465116,-0.0011395348837209302,28,0,-0.00023255813953488373,-6.976744186046511e-05,-0.00037209302325581393,-0.0002441860465116279,1.1627906976744185e-05,-0.0004767441860465116,-0.00030232558139534885,-3.4883720930232556e-05,-0.0005930232558139535,-0.00022093023255813954,9.302325581395348e-05,-0.0005581395348837209,-0.00038372093023255813,0.00019767441860465116,-0.001,,1.0,1,0.0,-0.007751937984496125,184.28571428571425,0.005426356589147288,0.005426356589147288,0.0046511627906976735,-0.00813953488372093,117.27272727272728,0.008527131782945736,0.008527131782945736,0.007751937984496124,-0.010077519379844961,112.17391304347824,0.008914728682170544,0.008914728682170544,0.009689922480620155,-0.007364341085271318,95.55555555555554,0.010465116279069769,0.010465116279069769,0.011240310077519378,-0.012790697674418604,51.6,0.01937984496124031,0.01937984496124031,0.020542635658914732,-0.022093023255813953,64.5,0.015503875968992248,0.015503875968992248,0.015891472868217054,0.006589147286821705,258.0,0.0038759689922480624,0.003488372093023256,0.0038759689922480624
19,Cushman and Zha (1997),15,88,1997,1,Cushman1997,Article,Identifying Monetary Policy in a Small Open Economy under Flexible Exchange Rate,Journal of Monetary Economics,324,1.805,1.429,1,0,0,0,1,43,12,1974,1974.1,1,1993,1993.12,12,0,1,240,Canada,6,1,0,22705.72997395,44.70974744415,1.4301533747750004,6.7067499999999995,2.4041784710639305,76.51927166499999,0.38,0.75,0.56,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,11,11,1,0,12.0,0,1,0,0,1,0,1,0,1.0,0,0,1,0,0.03,1,2,443,0.00019767441860465116,0.00030232558139534885,8.13953488372093e-05,1,0,-0.0006627906976744186,-0.00019767441860465116,-0.0011395348837209302,28,0,-0.00023255813953488373,-6.976744186046511e-05,-0.00037209302325581393,-0.0002441860465116279,1.1627906976744185e-05,-0.0004767441860465116,-0.00030232558139534885,-3.4883720930232556e-05,-0.0005930232558139535,-0.00022093023255813954,9.302325581395348e-05,-0.0005581395348837209,-0.00038372093023255813,0.00019767441860465116,-0.001,,1.0,1,0.0,-0.007751937984496125,184.28571428571425,0.005426356589147288,0.005426356589147288,0.0046511627906976735,-0.00813953488372093,117.27272727272728,0.008527131782945736,0.008527131782945736,0.007751937984496124,-0.010077519379844961,112.17391304347824,0.008914728682170544,0.008914728682170544,0.009689922480620155,-0.007364341085271318,95.55555555555554,0.010465116279069769,0.010465116279069769,0.011240310077519378,-0.012790697674418604,51.6,0.01937984496124031,0.01937984496124031,0.020542635658914732,-0.022093023255813953,64.5,0.015503875968992248,0.015503875968992248,0.015891472868217054,0.006589147286821705,258.0,0.0038759689922480624,0.003488372093023256,0.0038759689922480624
19,Cushman and Zha (1997),15,99,1997,1,Cushman1997,Article,Identifying Monetary Policy in a Small Open Economy under Flexible Exchange Rate,Journal of Monetary Economics,324,1.805,1.429,1,0,0,0,1,43,12,1974,1974.1,1,1993,1993.12,12,0,1,240,Canada,6,1,0,22705.72997395,44.70974744415,1.4301533747750004,6.7067499999999995,2.4041784710639305,76.51927166499999,0.38,0.75,0.56,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,11,11,1,0,12.0,0,1,0,0,1,0,1,0,1.0,0,0,1,0,0.03,1,2,443,0.00019767441860465116,0.00030232558139534885,8.13953488372093e-05,1,0,-0.0006627906976744186,-0.00019767441860465116,-0.0011395348837209302,28,0,-0.00023255813953488373,-6.976744186046511e-05,-0.00037209302325581393,-0.0002441860465116279,1.1627906976744185e-05,-0.0004767441860465116,-0.00030232558139534885,-3.4883720930232556e-05,-0.0005930232558139535,-0.00022093023255813954,9.302325581395348e-05,-0.0005581395348837209,-0.00038372093023255813,0.00019767441860465116,-0.001,,1.0,1,0.0,-0.007751937984496125,184.28571428571425,0.005426356589147288,0.005426356589147288,0.0046511627906976735,-0.00813953488372093,117.27272727272728,0.008527131782945736,0.008527131782945736,0.007751937984496124,-0.010077519379844961,112.17391304347824,0.008914728682170544,0.008914728682170544,0.009689922480620155,-0.007364341085271318,95.55555555555554,0.010465116279069769,0.010465116279069769,0.011240310077519378,-0.012790697674418604,51.6,0.01937984496124031,0.01937984496124031,0.020542635658914732,-0.022093023255813953,64.5,0.015503875968992248,0.015503875968992248,0.015891472868217054,0.006589147286821705,258.0,0.0038759689922480624,0.003488372093023256,0.0038759689922480624
20,De Arcangelis and Di Giorgio (2001),16,3,2001,1,DeArcangelis2001,Article,Measuring Monetary Policy Shocks in a Small Open Economy,Economic Notes,6,0.03,0.0,0,0,0,0,1,44,12,1989,1989.6,6,1998,1998.5,5,0,1,108,Italy,17,1,0,23889.30004911111,45.73874440122223,1.6374748807222224,4.648055555555555,0.635734910849124,56.65792783333333,1.0,0.63,0.81,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,6,0,0,6.0,0,1,0,0,1,0,0,0,1.0,0,0,0,0,100.0,1,1,94,0.01764705882352941,0.06911764705882353,-0.03529411764705882,4,0,-0.04264705882352941,0.013235294117647059,-0.10147058823529412,6,0,0.007352941176470588,0.04264705882352941,-0.033823529411764704,-0.04264705882352941,0.013235294117647059,-0.10147058823529412,-0.030882352941176472,0.045588235294117645,-0.11176470588235295,-0.033823529411764704,0.058823529411764705,-0.1323529411764706,0.041176470588235294,0.19705882352941176,-0.11911764705882352,95.0,,1,1.96,7.352941176470588e-05,2428.5714285714284,0.00041176470588235296,0.0003529411764705882,0.00041176470588235296,-0.0004264705882352941,1789.4736842105262,0.0005588235294117647,0.0005588235294117647,0.000588235294117647,-0.0003088235294117647,1307.6923076923076,0.0007647058823529412,0.0007647058823529412,0.0008088235294117647,-0.00033823529411764706,1079.3650793650793,0.0009264705882352941,0.0009264705882352941,0.000985294117647059,0.00041176470588235296,623.8532110091744,0.001602941176470588,0.0015588235294117646,0.001602941176470588,-0.0004264705882352941,1789.4736842105262,0.0005588235294117647,0.0005588235294117647,0.000588235294117647,0.0001764705882352941,1888.8888888888891,0.0005294117647058823,0.0005147058823529412,0.0005294117647058823
20,De Arcangelis and Di Giorgio (2001),16,3,2001,1,DeArcangelis2001,Article,Measuring Monetary Policy Shocks in a Small Open Economy,Economic Notes,6,0.03,0.0,0,0,0,0,1,45,12,1989,1989.6,6,1998,1998.5,5,0,1,108,Italy,17,1,0,23889.30004911111,45.73874440122223,1.6374748807222224,4.648055555555555,0.635734910849124,56.65792783333333,1.0,0.63,0.81,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,6,0,0,6.0,0,1,0,0,1,0,0,0,1.0,0,0,0,0,100.0,2,3,99,0.03577235772357724,0.08455284552845528,-0.01788617886178862,4,0,-0.03414634146341464,0.03739837398373984,-0.1040650406504065,10,0,0.022764227642276424,0.06991869918699187,-0.022764227642276424,-0.022764227642276424,0.03739837398373984,-0.08292682926829269,-0.032520325203252036,0.04552845528455285,-0.10894308943089431,-0.02926829268292683,0.06666666666666667,-0.12520325203252033,0.1073170731707317,0.2780487804878049,-0.06504065040650407,95.0,,1,1.96,0.00022764227642276425,2196.428571428571,0.0004552845528455285,0.00047154471544715444,0.0004552845528455285,-0.00022764227642276425,1662.162162162162,0.0006016260162601627,0.0006016260162601627,0.0006016260162601627,-0.0003252032520325204,1281.2499999999998,0.0007804878048780489,0.0007804878048780489,0.0007642276422764227,-0.00029268292682926834,1042.3728813559321,0.000959349593495935,0.000959349593495935,0.0009593495934959351,0.0010731707317073172,580.188679245283,0.0017235772357723578,0.0017073170731707321,0.0017235772357723578,-0.0003414634146341464,1397.7272727272727,0.0007154471544715447,0.0007154471544715447,0.0006991869918699186,0.00035772357723577237,1863.6363636363635,0.0005365853658536586,0.00048780487804878043,0.0005365853658536586
20,De Arcangelis and Di Giorgio (2001),16,6,2001,1,DeArcangelis2001,Article,Measuring Monetary Policy Shocks in a Small Open Economy,Economic Notes,6,0.03,0.0,0,0,0,0,1,44,12,1989,1989.6,6,1998,1998.5,5,0,1,108,Italy,17,1,0,23889.30004911111,45.73874440122223,1.6374748807222224,4.648055555555555,0.635734910849124,56.65792783333333,1.0,0.63,0.81,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,6,0,0,6.0,0,1,0,0,1,0,0,0,1.0,0,0,0,0,100.0,1,1,94,0.01764705882352941,0.06911764705882353,-0.03529411764705882,4,0,-0.04264705882352941,0.013235294117647059,-0.10147058823529412,6,0,0.007352941176470588,0.04264705882352941,-0.033823529411764704,-0.04264705882352941,0.013235294117647059,-0.10147058823529412,-0.030882352941176472,0.045588235294117645,-0.11176470588235295,-0.033823529411764704,0.058823529411764705,-0.1323529411764706,0.041176470588235294,0.19705882352941176,-0.11911764705882352,95.0,,1,1.96,7.352941176470588e-05,2428.5714285714284,0.00041176470588235296,0.0003529411764705882,0.00041176470588235296,-0.0004264705882352941,1789.4736842105262,0.0005588235294117647,0.0005588235294117647,0.000588235294117647,-0.0003088235294117647,1307.6923076923076,0.0007647058823529412,0.0007647058823529412,0.0008088235294117647,-0.00033823529411764706,1079.3650793650793,0.0009264705882352941,0.0009264705882352941,0.000985294117647059,0.00041176470588235296,623.8532110091744,0.001602941176470588,0.0015588235294117646,0.001602941176470588,-0.0004264705882352941,1789.4736842105262,0.0005588235294117647,0.0005588235294117647,0.000588235294117647,0.0001764705882352941,1888.8888888888891,0.0005294117647058823,0.0005147058823529412,0.0005294117647058823
